,content,replyCount,retweetCount,likeCount,quoteCount,year,month,day
6997,"„Eine zukünftige Agrarpolitik nimmt die Anliegen der Konsumenten ebenso wie der Landwirte ernst“, sagte @JuliaKloeckner weiter. „Unsere Aufgabe ist es nun, auch ein #Landwirtschaftsbewusstsein auszuprägen!“ #Grundsatzrede #Erntedank",9,5,17,2,2018,10,10
6998,"„Eine zukünftige Agrarpolitik tritt ein für Wettbewerbsfähigkeit, für Tierschutz, für Umwelt- und Naturschutz, für nachhaltiges Wirtschaften in attraktiven ländlichen Räumen. Sie übernimmt Verantwortung für Mensch, Tier und Umwelt“, so @JuliaKloeckner. #Grundsatzrede #Erntedank https://t.co/RPR31iSp6V",24,12,37,7,2018,10,10
6999,"Unsere stellvertretende Vorsitzende, Verteidigungsministerin Ursula von der Leyen, feiert heute ihren 60. Geburtstag. Herzlichen Glückwunsch! #happyBirthday https://t.co/tpvN8tFMVf",58,20,144,4,2018,10,8
7000,"„Gute Regierungsarbeit allein reicht nicht aus. Als Volkspartei müssen wir die Menschen für die Zukunft begeistern“, betonte CDU-Generalsekretärin @_A_K_K_ auf dem #DLT18. https://t.co/KXTeVe6npg",176,24,94,21,2018,10,7
7001,"„Wenn der Bundestag unsere Soldaten in den Einsatz schickt, dann hat er auch die Pflicht sie vernünftig auszustatten“, sagte @_A_K_K_ heute auf dem #DLT18. https://t.co/9lswyAoGTe",44,16,55,4,2018,10,7
7002,"„Der Doppelpass darf nicht zu Loyalitätskonflikten führen. Wir wollen die Gesellschaft zusammenhalten“, betonte CDU-Generalsekretärin @_A_K_K_ auf dem #DLT18. https://t.co/jORbSfvR0t",40,15,53,12,2018,10,7
7003,Die #CDU diskutiert über einen Dienst für unsere Gesellschaft. Danke an die @Junge_Union für die vielen Impulse. Den Sachstand haben wir hier zusammengefasst: https://t.co/bxnKXLPRAq https://t.co/JZ7XEc9Ykn,6,9,11,1,2018,10,7
7004,"Wir als #CDU sind die Partei, die die #SozialeMarktwirtschaft hochhält, betont @rbrinkhaus beim #dlt18. Richtig! Deshalb diskutieren wir auf dem #cdupt18 darüber, wie sie im 21. Jahrhundert funktioniert 👉 https://t.co/UuD34WwTUt @Junge_Union",24,6,24,1,2018,10,7
7005,"Wie sieht die Landwirtschaft in Zeiten des Melkroboters aus? Warum wir ein neues Bewusstsein für unsere Landwirtschaft brauchen und wie wir das erreichen können, beschreibt @JuliaKloeckner heute in der @Welt. https://t.co/ruYc5f91bD #Erntedank #Erntedankfest https://t.co/UlXjcsx5hD",30,13,45,7,2018,10,7
7006,"„Die Würde, und zwar jedes Menschen, ist unantastbar“, betonte Angela Merkel auf dem #DLT18. https://t.co/KeZ82DsMb8",95,29,124,17,2018,10,6
7007,"Angela Merkel hofft, dass der Fragesteller auf dem #dlt18 noch als Delegierter zum #cdupt18 nachrückt. U.a. wird dort über die #SozialeMarktwirtschaft diskutiert. Mehr Infos dazu hier: https://t.co/AsEEdDn8ij",23,6,13,1,2018,10,6
7008,Diesen #Podcast hat Angela Merkel gerade erwähnt! #DLT18 https://t.co/bAloYtlwe6,8,7,17,1,2018,10,6
7009,Guten Morgen #DLT18 😊 Kleiner Lesetipp am Rande: Gastbeitrag von @_A_K_K_ in der @JewishVoiceFG (heute Beilage der @welt) über die Verantwortung von politischen Verantwortungsträgern und allen Demokraten! https://t.co/o5aitD2HFB,22,17,39,4,2018,10,6
7010,.@PaulZiemiak ist als Bundesvorsitzender @Junge_Union wiedergewählt worden. Herzlichen Glückwunsch! #DLT18 https://t.co/WIfe4VxvO9,7,15,81,1,2018,10,5
7011,Die #CDU genauso wie ihre Vereinigungen diskutiert einen Dienst für unsere Gesellschaft. Einen Überblick über den Diskussionsstand gibt es hier: https://t.co/bxnKXLPRAq #DLT18 https://t.co/VrzlgdA0YY,9,6,18,1,2018,10,5
7012,Tipp: Dieses Jahr findet der Deutschlandtag @Junge_Union in Kiel statt. Morgen mit der CDU-Vorsitzenden Angela Merkel und Sonntag mit Generalsekretärin @_A_K_K_ #DLT18 https://t.co/rd2e18czA7,11,8,23,3,2018,10,5
7013,".@_A_K_K_: Die Eckpunkte zur #Fachkräfteeinwanderung sind eine gute Grundlage, den Fachkräftebedarf in Deutschland zu decken. Zusätzlich zu denen, die hier eine Ausbildung gemacht haben, brauchen wir qualifizierte Fachkräfte aus der EU und darüber hinaus. https://t.co/oXJ2r3OfC2",82,18,53,13,2018,10,4
7014,".@_A_K_K_: Mit dem Konzept für saubere Luft und die Sicherung der individuellen Mobilität in unseren Städten ist eine faire Lösung gelungen, die sowohl den Interessen der Autofahrer als auch denen der Arbeitnehmerinnen und Arbeitnehmer Rechnung trägt. #Diesel https://t.co/Xmm8u3E2Wr",53,10,41,7,2018,10,4
7015,"Daraus erwächst die immerwährende Verantwortung Deutschlands, an dieses Verbrechen zu erinnern und Antisemitismus, Fremdenfeindlichkeit, Hass und Gewalt entgegenzutreten.»",14,12,31,4,2018,10,4
7016,"Angela #Merkel: «Vor fast 80 Jahren, in der Pogromnacht des 9. November schlugen den jüdischen Menschen in Deutschland Hass und Gewalt in ungeahntem Ausmaß entgegen. Was aber dann folgte, waren die beispiellosen Verbrechen des Zivilisationsbruchs der Shoah. (1/2) https://t.co/i9XYZ59h0k",7,19,44,1,2018,10,4
7017,Unsere Generalsekretärin @_A_K_K_ zum #TagderDeutschenEinheit #TDE2018 bei @tonline_news: https://t.co/ekvE8VMv6n,23,5,26,2,2018,10,3
7018,"Zum #TDE2018 windet sich ein ""Band der Einheit"" durch Berlin: Die Ortsschilder aller 11.040 Gemeinden Deutschlands aus Ost und West, aus Nord und Süd sind auf den Straßen im Regierungsviertel angebracht. Das Band verbindet, was zusammengehört. https://t.co/hMSvODETU1 🇩🇪",10,14,37,2,2018,10,3
7019,"🚗 @_A_K_K_: Mit dem Konzept für saubere Luft und die Sicherung der individuellen Mobilität in unseren Städten ist eine faire Lösung gelungen, die sowohl den Interessen der Autofahrer als auch denen der Arbeitnehmerinnen und Arbeitnehmer Rechnung trägt. 📺 https://t.co/nwYw4UdKPb",22,7,10,2,2018,10,3
7020,".@_A_K_K_: Die Eckpunkte zur #Fachkräfteeinwanderung sind eine gute Grundlage, den Fachkräftebedarf in Deutschland zu decken. Zusätzlich zu denen, die hier eine Ausbildung gemacht haben, brauchen wir qualifizierte Fachkräfte aus der EU und darüber hinaus. https://t.co/lF23JY76r2",31,11,17,2,2018,10,3
7021,Mehr zu den klaren Regeln gibt es hier: https://t.co/1QixciBScN und beim @BMI_Bund: https://t.co/xU3BtRc92L,11,8,6,1,2018,10,2
7022,Einen automatischen Wechsel zwischen  Asylrecht und Erwerbsmigration  wollen wir nicht. Gut für die deutsche  Wirtschaft und für den  Zusammenhalt in unserem Land!  https://t.co/lF23JY76r2,9,6,7,1,2018,10,2
7023,"... qualifizierte Fachkräfte aus der EU und darüber hinaus. Mit dem  Fachkräfteeinwanderungsgesetz regeln wir klar, verständlich und  unbürokratischer als bisher, wer zu Arbeits- und Ausbildungszwecken zu  uns kommen darf und wer nicht.",5,6,6,1,2018,10,2
7024,".@_A_K_K_ macht ganz klar: Die Eckpunkte zur Fachkräfteeinwanderung sind eine gute Grundlage, den Fachkräftebedarf in Deutschland zu decken. Zusätzlich zu denen, die hier sind, die hier eine Ausbildung gemacht haben, brauchen wir ... [THREAD]",22,6,25,5,2018,10,2
7025,"und es verpflichtet die Automobilindustrie, die Hauptlast zu tragen – das war unser Ziel, das haben wir durchgesetzt. #Diesel https://t.co/nwYw4UdKPb",24,8,10,1,2018,10,2
7026,".@_A_K_K_: Faire Lösung für die Menschen in den betroffenen Städten, für Autofahrer und Arbeitnehmer: Das Maßnahmenpaket vermeidet Fahrverbote, es verhindert Einschränkungen der individuellen Mobilität...",19,7,17,2,2018,10,2
7027,"Faire Lösung für die Menschen in den betroffenen Städten, für Autofahrer und Arbeitnehmer! #Diesel https://t.co/6Tq85jsIBM",12,7,7,2,2018,10,2
7028,"Das Maßnahmenpaket vermeidet Fahrverbote, es verhindert Einschränkungen der Mobilität, es verpflichtet die Automobilindustrie, die Hauptlast zu tragen. #Diesel https://t.co/dDBk3NZiP9",10,7,11,1,2018,10,2
7029,"Mit dem Konzept für saubere Luft und die Sicherung der individuellen Mobilität in unseren Städten ist eine faire Lösung gelungen, die sowohl den Interessen der Autofahrer als auch denen der Arbeitnehmerinnen und Arbeitnehmer Rechnung trägt. https://t.co/bfYYtOAHp3 #Diesel https://t.co/bppnCJjPkk",19,7,12,8,2018,10,2
7030,"Die Ergebnisse des Koalitionsausschusses vom 1. Oktober 2018: https://t.co/nH3zwCiIyt - unter anderem mit ""Saubere Luft und Sicherung der individuellen Mobilität in unseren Städten"".",10,12,16,3,2018,10,2
7031,"Mit Blick auf den kulturellen Reichtum Europas und seine Vielfalt hob Merkel hervor, dass Heimatverbundenheit und Verwurzelung zuhause Weltoffenheit erst ermöglichten. #ottobeuren https://t.co/3l3ZTglQY3",26,8,26,3,2018,9,30
7032,"Mit Blick auf den kulturellen Reichtum Europas und seine Vielfalt hob #Merkel hervor, dass Heimatverbundenheit und Verwurzelung zuhause Weltoffenheit erst ermöglichten. #ottobeuren #europa https://t.co/50acdsQhMC",10,11,29,6,2018,9,30
7033,...Wir wollen damit sorgsam sein. Wir nehmen das ernst.“ In diesem Zusammenhang betonte #Merkel Bedeutung und Wert des Kompromisses in der Europapolitik. #Ottobeuren #europa,6,7,12,3,2018,9,30
7034,"Angela #Merkel heute beim europapolitischen Symposium anlässlich ihres Besuches des „Paulus“ von Felix Mendelssohn Bartholdy bei den Ottobeurer Konzerten: „Das ist der Wunsch der Menschen: Dass #Europa für Sicherheit, Frieden und Wohlstand steht. #Ottobeuren [THREAD] 👇🏻",22,14,38,8,2018,9,30
7035,".@_A_K_K_ bei @rtl_aktuell über den Staatsbesuch von #Erdogan: Müssen im Dialog bleiben, aber dabei natürlich auch kritische Themen ansprechen. https://t.co/TBMePqKQZA",27,9,24,2,2018,9,29
7036,Das ist Sache der Autohersteller. Sie stehen in der Verantwortung.“ Lesen Sie das ganze Interview hier: https://t.co/I5iCT78Puc,1,5,9,1,2018,9,29
7037,"Im Interview mit dem @RNDnewsroom erwartet @_A_K_K_ „Klare Festlegungen“ bei #Diesel-Nachrüstung: „Wo sie sinnvoll und machbar sind, müssen sie angeboten werden. Aber klar ist: Nicht die Autofahrer sollen für die Diesel-Nachrüstungen zahlen. [THREAD] 👇🏻 https://t.co/QH4MqmGaZn",15,13,24,2,2018,9,29
7038,"Als Putzfrau Gretel könne sie an Fassnacht auch mal über Politikerkollegen lästern, erzählt @_A_K_K_ bei #3nach9 augenzwinkernd — „und schön selbstironisch sein“. @ndr",8,5,18,2,2018,9,28
7039,.@_A_K_K_ bei #3nach9: Nach dem Dauerwahlkampf seit der #BTW17 ganz klar: Wir müssen noch besser werden! @ndr,16,4,18,2,2018,9,28
7040,".@_A_K_K_ bei #3nach9 über #Erdogan: Bei aller Gastfreundschaft müssen die Dinge kritisiert werden, die zu kritisieren sind.",24,10,42,2,2018,9,28
7041,TV-Tipp: @_A_K_K_ ist heute um 22 Uhr bei #3nach9 im @ndr 📺 https://t.co/7Va1rWpT08,18,10,16,1,2018,9,28
7042,"2,7 Mrd. Euro für 57 neue #Exzellenzcluster an 34 deutschen Hochschulen: Exzellente Forschung ist Wachstumsimpuls für eine wettbewerbsfähige Wirtschaft und gute Jobs. Herzlichen Glückwunsch allen Gewinnern! #Exzellenzstrategie #Anpacken https://t.co/GlptCIzWQg https://t.co/eSviX0kBLg",9,8,30,1,2018,9,28
7043,"„Gerade die letzten Jahre waren eine Erfolgsgeschichte, insbesondere für den Osten mit überdurchschnittlich steigenden Löhnen, Gehältern und Renten“, betont @ChristianHirte im Interview mit dem @Morgenmagazin https://t.co/5yLUKBSFcY #TDE2018 #TagderDeutschenEinheit",20,11,24,4,2018,9,28
7044,Deutschland hat den Zuschlag für die #EM2024 erhalten! Wir freuen uns auf ein tolles Sommermärchen 2024! https://t.co/U0EztuCUnA,27,28,140,12,2018,9,27
7045,Die Enquete-Kommission „Künstliche Intelligenz“ des Bundestags tagt heute das erste Mal. Dazu ein Hörtipp von uns: @NadineSchoen im Interview mit dem @DLF über die Herausforderungen durch künstliche Intelligenz: https://t.co/lRJWgkqaYx #anpacken,6,4,9,1,2018,9,27
7046,"Die CDU-Mitglieder haben eine Debatte über einen Dienst für die Gesellschaft angestoßen. Seitdem wird innerhalb und außerhalb der #CDU lebhaft diskutiert. Das ist der aktuelle Stand der Diskussion (Fragen, Fakten, Argumente) 👉 https://t.co/bxnKXLPRAq #Dienstpflicht https://t.co/pPRmDcEqRl",11,20,35,4,2018,9,27
7047,Alle Informationen zum ersten Treffen der Kommission „Gleichwertige Lebensverhältnisse“ erhalten Sie hier: https://t.co/yuCRSqvYUb #KomGL,3,4,3,1,2018,9,27
7048,"„Die ländlichen Regionen brauchen Perspektiven und Wertschöpfung vor Ort. Perspektiven für ländliche Kommunen mindern den Druck auf die Ballungsräume, ermöglichen jungen Familien Freiraum und stärken den Zusammenhalt unserer Gesellschaft“, so @JuliaKloeckner. #KomGL https://t.co/mr8DjLE23t",16,6,27,2,2018,9,27
7049,Wir als CDU packen an für eine lebenswerte Heimat und gutes Leben im ganzen Land. Mehr Infos dazu: https://t.co/ugREVPKylg #anpacken,13,7,13,4,2018,9,26
7050,"Bund, Länder und Kommunen haben sich heute in der Kommission „Gleichwertige Lebensverhältnisse“ getroffen. Bis 2020 erarbeitet diese konkrete Vorschläge, wie in Zukunft Ressourcen und Möglichkeiten für alle in Deutschland lebenden Menschen gerecht verteilt werden können. #KomGL https://t.co/yKAiLNd02i",30,10,18,6,2018,9,26
7051,Deshalb hat die Bundesregierung jetzt einen Gesetzentwurf für schnellere Termine und bessere Versorgung beschlossen  – das Terminservice- und Versorgungsgesetz. Mehr:  https://t.co/bI770tWwfq  #anpacken,7,5,10,1,2018,9,26
7052,"Wer krank ist, braucht einen Arzt, schnell und in der Nähe. Weite Wege und lange Wartezeiten soll es dabei nicht geben. Doch die Wirklichkeit sieht mitunter anders aus.  [THREAD] 👇 https://t.co/1ElR0bIsnw",8,7,18,2,2018,9,26
7053,Herzlichen Glückwunsch an @rbrinkhaus zur Wahl als neuer Vorsitzender der @cducsubt! Wir freuen uns auf eine vertrauensvolle Zusammenarbeit mit Ralph Brinkhaus. Und wir danken Volker Kauder sehr herzlich für seine Arbeit als Fraktionsvorsitzender. https://t.co/VmhmYENzGp,65,42,214,6,2018,9,25
7054,"„Die Frage, ob wir geschlossene Wertschöpfungsketten erhalten, treibt mich schon sehr, sehr um"", sagte Angela Merkel beim #TDI18 des @Der_BDI. Deutschland und die Europäische Union müssten sich wieder die strategische Fähigkeit erarbeiten, Vorreiter bei der Wertschöpfung zu sein. https://t.co/1twX41AMQD",28,10,38,3,2018,9,25
7055,".@_A_K_K_: Angela #Merkel hat Führungsstärke bewiesen und einen Fehler eingestanden. Jetzt geht die #CDU in der Regierung mit aller Kraft an die Themen, die den Menschen wirklich am Herzen liegen. 🖤 https://t.co/LfZIOrNxoz https://t.co/exFOynL03L",62,5,20,4,2018,9,25
7056,"Wir arbeiten für gleichwertige Lebensverhältnisse im ganzen Land – in Nord und Süd, in Ost und West. #anpacken ▶️ https://t.co/ugREVPKylg https://t.co/Id9zllNkRD",14,6,16,3,2018,9,25
7057,Und jetzt: Volle Konzentration auf Sacharbeit! https://t.co/LfZIOrNxoz https://t.co/exFOynL03L,20,6,12,8,2018,9,25
7058,"Zur aktuellen Debatte: ""Volle Konzentration auf die Sacharbeit"" https://t.co/T7KGeSd8cF Ausblick: Am kommenden Montag treffen sich @CDU, @CSU und @spdde zum Koalitionsausschuss, Thema: Nachrüstung von Diesel-Autos.",17,5,10,1,2018,9,24
7059,.@_A_K_K_: Den Menschen brennen Themen unter den Nägeln: Wie vermeiden wir Fahrverbote? Wie bekomme ich bezahlbaren Wohnraum? Wie schaffen wir eine Dynamik in der Digitalisierung. Das will die #CDU angehen: https://t.co/UlSiKbiIfn #anpacken,26,4,12,5,2018,9,24
7060,.@_A_K_K_ in den @tagesthemen: Die Regierung muss sich viel stärker der Sacharbeit widmen - das ist auch der Befund aus unserer eigenen Partei. Die #CDU will diesen Auftrag sehr ernst nehmen.,47,12,35,10,2018,9,24
7061,Zur Debatte: #Dienstjahr https://t.co/xtKL0gqiLn,13,8,20,2,2018,9,24
7062,@Herr_Laisen Die #SozialeMarktwirtschaft ist seit 70 Jahren ein Erfolgsmodell für den Wohlstand in Deutschland ▶️ https://t.co/l4OqE3fceL,0,0,0,0,2018,9,24
7063,"Übrigens: Der #CDU-Bundesvorstand hat einen Antrag dazu auf den Weg gebracht, Titel: ""Wirtschaft für den Menschen. #SozialeMarktwirtschaft im 21. Jahrhundert"" ▶️ https://t.co/swjxwckwjt",12,6,13,4,2018,9,24
7064,Unternehmen sollen im Wettbewerb mit bestehenden Geschäftsmodellen um das beste Ergebnis für die Menschen konkurrieren. Unser Ziel: Erfolgreiche Unternehmen von morgen werden bereits heute bei uns gegründet – denn das hat uns in #Deutschland stark gemacht. #SozialeMarktwirtschaft,6,5,11,1,2018,9,24
7065,".@_A_K_K_: In #Deutschland tragen gerade der #Mittelstand und Familienunternehmen maßgeblich zum Wohlstand unseres Landes bei. Wir wollen auch in Zukunft Unternehmern, Investoren und Gründern herausragende Rahmenbedingungen bieten. cc @MIT_bund @insm #SozialeMarktwirtschaft",5,5,10,1,2018,9,24
7066,"Das Thema der Veranstaltung lautet: ""Der #Unternehmer. Sein Bild in Politik und Gesellschaft, seine Rolle in der Wirtschaft und seine Aufgabe für die Gestaltung der Zukunft"" https://t.co/eVF3kpn27n #SozialeMarktwirtschaft",2,3,5,1,2018,9,24
7067,Die #SozialeMarktwirtschaft lebt von wettbewerbsfähigen und innovativen Unternehmen sowie verantwortungsbewussten Unternehmern. Das hat @_A_K_K_ heute beim gemeinsamen Hauptstadtforum von @KASonline und dem Bund katholischer Unternehmer deutlich gemacht. [THREAD],4,6,13,1,2018,9,24
7068,".@_A_K_K_: „Es darf jetzt keinerlei Zweifel mehr daran geben, dass alle Regierungsparteien in der Lage und willens sind, sich um das zu kümmern, was den Menschen wirklich am Herzen liegt.“ Mehr zur heutigen Pressekonferenz: https://t.co/LfZIOrNxoz #anpacken",112,13,58,16,2018,9,24
7069,Angela Merkels Statement von heute Morgen hier noch mal zum Nachschauen: https://t.co/OjGmCFyK3R,25,6,16,7,2018,9,24
7070,"„Es gibt die  Notwendigkeit der vollen Konzentration auf die  Sacharbeit“, so Merkel.  https://t.co/UlSiKbiIfn #anpacken",22,4,14,4,2018,9,24
7071,"die großen aktuellen Themen,  die den Menschen auf den Nägeln  brennen, wie beispielsweise die  Zukunft  des Diesels. Auch die Pflege-  und Sozialpolitik,  Digitalisierung und  die Zukunft der EU nach dem  Austritt  Großbritanniens werden nun angepackt.",43,7,19,15,2018,9,24
7072,"„An vielen Stellen haben wir uns in den letzten Monaten zu sehr mit uns selbst beschäftigt. Das muss sich ändern“, betonte Angela #Merkel mit Blick auf die jüngste Debatte um die Personalie Hans-Georg Maaßen. Ein Koalitionsausschuss am Montag behandelt... https://t.co/0ZQeUT54XU",59,6,40,17,2018,9,24
7073,".@_A_K_K_: Wir setzen alles daran, um flächendeckende Fahrverbote zu vermeiden. Es ist notwendig, alle notwendigen Maßnahmen zu ergreifen. Positives Signal vom gestrigen Gespräch mit Autoherstellern. Maßnahmenkatalog schliesst Hardwarenachrüstungen nicht aus. #Diesel",56,11,39,12,2018,9,24
7074,https://t.co/oSHUCuyu6t Live: Pressekonferenz nach der Präsidiumssitzung https://t.co/61tv1s3PdX,11,9,16,2,2018,9,24
7075,#Servicetweet: Pressekonferenz mit @_A_K_K_ ab etwa 12.30 Uhr LIVE hier auf Twitter oder unter https://t.co/Ko9ZHJ5Z4P,7,6,11,2,2018,9,24
7076,"❗️#Servicetweet: Pressestatement mit der Parteivorsitzenden, Bundeskanzlererin Dr. Angela Merkel, vor Beginn der Präsidiumssitzung, ca. 9.55 Uhr, Foyer, Konrad-Adenauer-Haus #CDU",13,15,21,5,2018,9,24
7077,"""Weil die Menschen in diesem Land ein Anrecht darauf haben, dass wir ihre Sorgen und Probleme lösen"" - das ganze Statement von Angela #Merkel im Video: https://t.co/tlga23IGWk",104,15,39,12,2018,9,21
7078,Info an die Presse: Um 19:30 Uhr O-Ton Angela Merkel im Hotel Kempinski München. Pressezugang nur über die Wurzerstraße. Aus Sicherheitsgründen Zugang nur für Pressevertreter mit Akkreditierung BPA / Bayerische Landtagspresse!,15,13,20,5,2018,9,21
7079,"Noch einmal der Hinweis: Aktuelle Informationen und Terminhinweise bekommen Sie, wenn Sie in unserem Presse-Infoservice eingetragen sind!   https://t.co/gex0HNvhe6",4,3,5,2,2018,9,21
7080,"Der #Wohngipfel sei dazu die erste „große  Kraftanstrengung“. Die  Bundesregierung werde darauf achten, das richtige  Maß zu finden an  Freiräumen für private Investitionen und Regulierung  da, wo sie  notwendig ist. #SozialeMarktwirtschaft https://t.co/Ob1oibUsZ5",9,7,12,1,2018,9,21
